contribution_type,proposal_id,proposal_reference,proposal_title,proposal_votes_totalCount,proposal_votes_digitalCount,proposal_votes_paperCount,proposal_votes_totalPointsCount,proposal_votes_digitalPointsCount,proposal_votes_paperPointsCount,proposal_createdAt,proposal_publishedAt,proposal_updatedAt,proposal_publicationStatus,proposal_undraftAt,proposal_trashedAt,proposal_trashedReason,proposal_link,proposal_author_id,proposal_author_username,proposal_author_isEmailConfirmed,proposal_author_email,proposal_author_userType_id,proposal_author_userType_name,proposal_status_name,proposal_estimation,proposal_category_name,proposal_theme_title,proposal_formattedAddress,proposal_address_lat,proposal_address_lng,proposal_district_name,proposal_illustration,proposal_summary,proposal_description,proposal_officialResponse,"No Mes Démarches","No IRIS","Raison sociale",proposal_votes_id,proposal_votes_ranking,proposal_votes_createdAt,proposal_votes_publishedAt,proposal_votes_published,proposal_votes_accounted,proposal_votes_anonymous,proposal_votes_author_id,proposal_votes_author_username,proposal_votes_author_isEmailConfirmed,proposal_votes_author_isPhoneConfirmed,proposal_votes_author_userType_id,proposal_votes_author_userType_name,proposal_comments_id,proposal_comments_body,proposal_comments_createdAt,proposal_comments_publishedAt,proposal_comments_updatedAt,proposal_comments_author_id,proposal_comments_author_username,proposal_comments_author_isEmailConfirmed,proposal_comments_author_userType_id,proposal_comments_author_userType_name,proposal_comments_author_email,proposal_comments_pinned,proposal_comments_publicationStatus,proposal_comments_vote_id,proposal_comments_vote_createdAt,proposal_comments_vote_publishedAt,proposal_comments_vote_author_id,proposal_comments_vote_author_username,proposal_comments_vote_author_isEmailConfirmed,proposal_comments_vote_author_userType_id,proposal_comments_vote_author_userType_name,proposal_news_id,proposal_news_title,proposal_news_themes,proposal_news_linkedProjects,proposal_news_linkedProposal,proposal_news_createdAt,proposal_news_updatedAt,proposal_news_publishedAt,proposal_news_publicationStatus,proposal_news_commentable,proposal_news_displayedOnBlog,proposal_news_authors_id,proposal_news_authors_username,proposal_news_authors_isEmailConfirmed,proposal_news_authors_userType_id,proposal_news_authors_userType_name,proposal_news_comments_id,proposal_news_comments_body,proposal_news_comments_parent,proposal_news_comments_createdAt,proposal_news_comments_publishedAt,proposal_news_comments_updatedAt,proposal_news_comments_author_id,proposal_news_comments_author_username,proposal_news_comments_author_isEmailConfirmed,proposal_news_comments_author_userType_id,proposal_news_comments_author_userType_name,proposal_news_comments_author_email,proposal_news_comments_pinned,proposal_news_comments_publicationStatus,proposal_news_comments_vote_id,proposal_news_comments_vote_createdAt,proposal_news_comments_vote_publishedAt,proposal_news_comments_vote_author_id,proposal_news_comments_vote_author_username,proposal_news_comments_vote_author_isEmailConfirmed,proposal_news_comments_vote_author_userType_id,proposal_news_comments_vote_author_userType_name,proposal_news_comments_reportings_id,proposal_news_comments_reportings_createdAt,proposal_news_comments_reportings_author_id,proposal_news_comments_reportings_author_username,proposal_news_comments_reportings_author_isEmailConfirmed,proposal_news_comments_reportings_author_userType_id,proposal_news_comments_reportings_author_userType_name,proposal_reportings_id,proposal_reportings_body,proposal_reportings_createdAt,proposal_reportings_author_id,proposal_reportings_author_username,proposal_reportings_author_isEmailConfirmed,proposal_reportings_author_userType_id,proposal_reportings_author_userType_name
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEzMQ==,"""22-607407""","Veritatis ipsam amet sed minus.",0,0,0,0,0,0,"2022-11-22 02:11:56","2022-11-22 02:11:56","2022-11-22 02:11:56",PUBLISHED,"2022-11-22 02:11:56",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/veritatis-ipsam-amet-sed-minus,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",49.19946,2.92837,"Toute la région (IDF BP3)",,,"Voluptas quo ad cupiditate temporibus nobis tenetur delectus. Debitis voluptatem dignissimos voluptas quaerat. Sed quia itaque repudiandae qui rerum error.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE4Mg==,"""22-295122""","Occaecati non nisi dolorum perferendis eos possimus.",0,0,0,0,0,0,"2022-11-22 15:45:09","2022-11-22 15:45:09","2022-11-22 15:45:09",PUBLISHED,"2022-11-22 15:45:09",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/occaecati-non-nisi-dolorum-perferendis-eos-possimus,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",49.23036,1.7214,"Toute la région (IDF BP3)",,,"Eum provident voluptatum maiores ullam ut. Eos fugiat aliquam dolores sint dolorum. Expedita non recusandae harum autem qui magnam adipisci. Necessitatibus quam iure necessitatibus perferendis et accusamus delectus. Dolorem cum autem a minus. Totam adipisci suscipit consequatur nisi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI4Ng==,"""22-228877""","Recusandae ad omnis rerum molestiae autem doloribus quo sit.",0,0,0,0,0,0,"2022-11-22 20:53:31","2022-11-22 20:53:31","2022-11-22 20:53:31",PUBLISHED,"2022-11-22 20:53:31",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/recusandae-ad-omnis-rerum-molestiae-autem-doloribus-quo-sit,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",48.26197,2.67857,"Val de marne (94) (IDF BP3)",,,"Esse voluptatibus repellat corrupti consequuntur voluptatem magnam et. Aut voluptatibus quia itaque consequatur. Consequuntur voluptatem facere facilis. Esse praesentium repellendus ratione nemo similique consequatur. Dolorum doloremque dicta accusamus praesentium illo et.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI3,"""22-336002""","Atque aut consequuntur ipsum dolores in.",0,0,0,0,0,0,"2022-11-23 12:16:19","2022-11-23 12:16:19","2022-11-23 12:16:19",PUBLISHED,"2022-11-23 12:16:19",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/atque-aut-consequuntur-ipsum-dolores-in,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.27938,2.23634,"Toute la région (IDF BP3)",,,"Qui corrupti et non quos quia repellat expedita. Ducimus qui odit et sed illo. Sit expedita necessitatibus accusamus sed. Voluptatum excepturi sit quos magni numquam. Voluptatem quasi consequatur modi consequuntur eveniet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEyMQ==,"""22-538588""","Itaque nobis est vitae.",0,0,0,0,0,0,"2022-11-23 15:24:13","2022-11-23 15:24:13","2022-11-23 15:24:13",PUBLISHED,"2022-11-23 15:24:13",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/itaque-nobis-est-vitae,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.14472,2.18438,"Val de marne (94) (IDF BP3)",,,"Aut provident magnam a ex quaerat et quia. Animi unde vel fugit eveniet cupiditate. Rerum quia quia enim. Animi reprehenderit sint excepturi ea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIxNw==,"""22-312057""","Molestiae eos et animi dolore.",0,0,0,0,0,0,"2022-11-26 20:29:15","2022-11-26 20:29:15","2022-11-26 20:29:15",PUBLISHED,"2022-11-26 20:29:15",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/molestiae-eos-et-animi-dolore,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.53158,2.37456,"Val de marne (94) (IDF BP3)",,,"Facilis aut qui perspiciatis facilis deserunt eaque alias. Et rerum laboriosam voluptatem et officia officia. Tempora quo quasi nesciunt natus rerum occaecati aut. Ipsum sit consequatur facilis velit. Nobis adipisci nam et saepe iure et atque. Sit rerum sed dicta eligendi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE1Ng==,"""22-241020""","Aut earum mollitia minus laudantium numquam non.",0,0,0,0,0,0,"2022-12-01 05:16:53","2022-12-01 05:16:53","2022-12-01 05:16:53",PUBLISHED,"2022-12-01 05:16:53",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/aut-earum-mollitia-minus-laudantium-numquam-non,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.56852,1.55286,"Toute la région (IDF BP3)",,,"Iusto modi eligendi velit maxime nihil. Ab laborum voluptate iure ea quos. Iure sed est ipsa aut expedita ex quis. Unde iusto consequatur eius molestiae atque ea. Ea minima quas neque eaque voluptatem.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEwNw==,"""22-302829""","Sint et quibusdam corporis ratione dolor nihil non.",0,0,0,0,0,0,"2022-12-02 23:10:32","2022-12-02 23:10:32","2022-12-02 23:10:32",PUBLISHED,"2022-12-02 23:10:32",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sint-et-quibusdam-corporis-ratione-dolor-nihil-non,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",49.14231,2.19841,"Toute la région (IDF BP3)",,,"Nesciunt iusto sed numquam natus. Delectus incidunt quod corrupti dolores. Assumenda tempore molestiae ut quia omnis veniam omnis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE3OA==,"""22-714503""","Ea occaecati quasi veniam exercitationem quaerat voluptatem.",0,0,0,0,0,0,"2022-12-04 12:57:51","2022-12-04 12:57:51","2022-12-04 12:57:51",PUBLISHED,"2022-12-04 12:57:51",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ea-occaecati-quasi-veniam-exercitationem-quaerat-voluptatem,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Justice,"Fake address, 75006 Paris, France",48.95308,2.12457,"Val de marne (94) (IDF BP3)",,,"Possimus illo deleniti sequi adipisci libero. Architecto modi excepturi corporis dolor omnis quo consequatur in. Reiciendis et est ipsa odit. Sit aliquid reiciendis cumque voluptas qui in.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE4Mw==,"""22-990758""","Repudiandae qui quae quaerat deleniti.",0,0,0,0,0,0,"2022-12-05 05:32:40","2022-12-05 05:32:40","2022-12-05 05:32:40",PUBLISHED,"2022-12-05 05:32:40",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/repudiandae-qui-quae-quaerat-deleniti,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.98569,2.7588,"Toute la région (IDF BP3)",,,"Dolore iste hic sequi sed sunt. Omnis minima accusamus voluptatum voluptate explicabo consectetur minus. Suscipit nemo voluptatem soluta suscipit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIwMg==,"""22-992155""","Ut soluta beatae est eum.",0,0,0,0,0,0,"2022-12-05 17:52:13","2022-12-05 17:52:13","2022-12-05 17:52:13",PUBLISHED,"2022-12-05 17:52:13",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ut-soluta-beatae-est-eum,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",48.42781,3.13668,"Val de marne (94) (IDF BP3)",,,"Voluptatum maiores quidem et dolores. Maxime facere quis illo corrupti ut. Voluptatem possimus impedit exercitationem veritatis neque ut. Rerum numquam voluptatem rerum qui aliquam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI3NA==,"""22-503321""","Sapiente rerum est facilis dicta.",0,0,0,0,0,0,"2022-12-05 22:14:48","2022-12-05 22:14:48","2022-12-05 22:14:48",PUBLISHED,"2022-12-05 22:14:48",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sapiente-rerum-est-facilis-dicta,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.34151,2.36569,"Toute la région (IDF BP3)",,,"Quibusdam distinctio aliquid tenetur et saepe. Quo perspiciatis mollitia et. Est natus sed assumenda ab qui. Eum ratione rerum eius ut perspiciatis. Asperiores vel qui accusamus voluptatem molestias et tempore voluptatem.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI0NA==,"""22-731757""","Ad ducimus praesentium sapiente natus quod molestiae repellendus.",0,0,0,0,0,0,"2022-12-06 20:44:25","2022-12-06 20:44:25","2022-12-06 20:44:25",PUBLISHED,"2022-12-06 20:44:25",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ad-ducimus-praesentium-sapiente-natus-quod-molestiae-repellendus,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",48.71916,2.81425,"Val de marne (94) (IDF BP3)",,,"Aliquam beatae odio consequatur aliquam deserunt ullam qui ut. Officiis quia ea impedit. Ut voluptatem corporis velit veritatis commodi sed. Ut omnis temporibus cumque ad dolorem architecto quisquam beatae. Est eius placeat facilis sit quia iste eius.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIxOQ==,"""22-536061""","Atque et voluptatem eligendi enim modi odit velit.",0,0,0,0,0,0,"2022-12-08 19:35:05","2022-12-08 19:35:05","2022-12-08 19:35:05",PUBLISHED,"2022-12-08 19:35:05",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/atque-et-voluptatem-eligendi-enim-modi-odit-velit,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.4889,2.5999,"Val de marne (94) (IDF BP3)",,,"Dolorum aut nam qui maxime alias quae. Consequatur qui nobis est quo quia sed. Et explicabo adipisci et eaque nobis voluptatem. Non dolor error veritatis animi reiciendis. Quia ut in rerum quasi quia sint dolor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjQ3,"""22-161717""","Facilis a eum et.",0,0,0,0,0,0,"2022-12-11 10:14:42","2022-12-11 10:14:42","2022-12-11 10:14:42",PUBLISHED,"2022-12-11 10:14:42",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/facilis-a-eum-et,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.38412,2.02758,"Toute la région (IDF BP3)",,,"Asperiores et reprehenderit rem. Consequuntur sed nisi aut accusamus aut ratione. Omnis ex omnis est similique culpa dolorem dolor perspiciatis. Nostrum eum omnis quaerat. Beatae iure necessitatibus qui.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE4MA==,"""22-462047""","Unde quibusdam in ipsa occaecati deserunt ut.",0,0,0,0,0,0,"2022-12-11 20:20:09","2022-12-11 20:20:09","2022-12-11 20:20:09",PUBLISHED,"2022-12-11 20:20:09",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/unde-quibusdam-in-ipsa-occaecati-deserunt-ut,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",49.03574,1.70251,"Toute la région (IDF BP3)",,,"Eveniet ipsam ut odio dolorem. Dolores molestiae odit architecto illum qui. Praesentium voluptates numquam odio quis unde animi eaque iure. Suscipit fugit et nemo voluptate ut amet esse corporis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIzOQ==,"""22-902305""","Id saepe facere voluptate accusamus.",0,0,0,0,0,0,"2022-12-12 21:26:49","2022-12-12 21:26:49","2022-12-12 21:26:49",PUBLISHED,"2022-12-12 21:26:49",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/id-saepe-facere-voluptate-accusamus,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.15927,2.63899,"Toute la région (IDF BP3)",,,"Dolorum reprehenderit deleniti et est. Et aut consequatur qui sit. Aut reiciendis esse perspiciatis perspiciatis pariatur quidem et.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjQ=,"""22-945700""","Et libero explicabo quia sed ea aperiam unde.",0,0,0,0,0,0,"2022-12-13 20:02:35","2022-12-13 20:02:35","2022-12-13 20:02:35",PUBLISHED,"2022-12-13 20:02:35",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-libero-explicabo-quia-sed-ea-aperiam-unde,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",49.02101,2.82364,"Val de marne (94) (IDF BP3)",,,"Beatae neque eum est molestiae. Laboriosam dolor odit omnis. Excepturi similique quia quas beatae et.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIz,"""22-159837""","Sint quos aut quibusdam labore sit quod est.",0,0,0,0,0,0,"2022-12-15 17:22:47","2022-12-15 17:22:47","2022-12-15 17:22:47",PUBLISHED,"2022-12-15 17:22:47",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sint-quos-aut-quibusdam-labore-sit-quod-est,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",48.69204,1.69683,"Toute la région (IDF BP3)",,,"Reprehenderit alias et similique impedit. Dolores nobis recusandae qui. Rerum quia et harum dolor quaerat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE4OA==,"""22-663385""","Maxime ex fugiat quia fuga.",0,0,0,0,0,0,"2022-12-17 00:43:35","2022-12-17 00:43:35","2022-12-17 00:43:35",PUBLISHED,"2022-12-17 00:43:35",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/maxime-ex-fugiat-quia-fuga,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.99138,3.09726,"Val de marne (94) (IDF BP3)",,,"Officiis vel odio voluptatem veritatis. Ut odio ab voluptatem consequatur eveniet nihil nesciunt. Praesentium aperiam voluptatum dolorum voluptatem. Debitis ut perspiciatis expedita consequatur. Neque modi est atque et impedit maiores. Minima voluptatum incidunt aspernatur eos temporibus officiis fugit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE5NA==,"""22-557180""","Eligendi sint tenetur perferendis illum laudantium magni.",0,0,0,0,0,0,"2022-12-18 23:34:37","2022-12-18 23:34:37","2022-12-18 23:34:37",PUBLISHED,"2022-12-18 23:34:37",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/eligendi-sint-tenetur-perferendis-illum-laudantium-magni,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire","Thème vide","Fake address, 75006 Paris, France",48.71016,1.69197,"Val de marne (94) (IDF BP3)",,,"Veniam voluptatem suscipit debitis dolorum ut inventore. Et quo enim voluptatem rerum voluptatem aut dolore. Eaque ea voluptatum architecto aliquid consequatur voluptas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjgx,"""22-607385""","Porro libero reprehenderit aut repellendus et voluptatum eum.",0,0,0,0,0,0,"2022-12-19 19:20:11","2022-12-19 19:20:11","2022-12-19 19:20:11",PUBLISHED,"2022-12-19 19:20:11",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/porro-libero-reprehenderit-aut-repellendus-et-voluptatum-eum,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.34105,2.12903,"Val de marne (94) (IDF BP3)",,,"Sit aut et odit. Et laborum nobis incidunt dicta dolor non quae non. Quas earum ut explicabo ut voluptas. Eos quia magnam perspiciatis dolorem. Libero est iusto at qui quis excepturi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI5Mw==,"""22-313070""","Nam deleniti aliquid sit nihil natus at dolor.",0,0,0,0,0,0,"2022-12-20 14:34:49","2022-12-20 14:34:49","2022-12-20 14:34:49",PUBLISHED,"2022-12-20 14:34:49",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nam-deleniti-aliquid-sit-nihil-natus-at-dolor,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",48.76226,1.81901,"Toute la région (IDF BP3)",,,"Modi dolore vel ipsum at et fugit eos. Et autem soluta dolores nihil ut. Perferendis exercitationem porro doloribus at vel explicabo nobis. Neque reiciendis magni officia omnis repellendus sed qui. Voluptatum quos quisquam ea dolore et ea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjM4,"""22-559465""","Qui officia quis sint quia quibusdam est ratione.",0,0,0,0,0,0,"2022-12-22 21:10:26","2022-12-22 21:10:26","2022-12-22 21:10:26",PUBLISHED,"2022-12-22 21:10:26",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/qui-officia-quis-sint-quia-quibusdam-est-ratione,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.12315,1.69945,"Val de marne (94) (IDF BP3)",,,"Consequatur suscipit saepe quia vero nesciunt nobis aperiam. Non iure nihil quia soluta nihil est dolorum. Est voluptatem a nihil possimus aut sit voluptas. Rerum sunt porro molestiae.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
