contribution_type,proposal_id,proposal_reference,proposal_title,proposal_votes_totalCount,proposal_createdAt,proposal_publishedAt,proposal_updatedAt,proposal_publicationStatus,proposal_trashedAt,proposal_trashedReason,proposal_link,proposal_author_id,proposal_author_username,proposal_author_isEmailConfirmed,proposal_author_email,proposal_author_userType_id,proposal_author_userType_name,proposal_status_name,proposal_estimation,proposal_category_name,proposal_theme_title,proposal_formattedAddress,proposal_district_name,proposal_illustration,proposal_summary,proposal_description,"Evaluez l'importance de votre proposition","Evaluez le coût de votre proposition",Documents,Bilans,"Évaluer la proposition","Donnez plus d'informations sur l'évaluation","Comment trouvez-vous cette présentation ?","Quelle définition pour cette proposition ?","En résumé","Classez vos choix","Who is the best ?",proposal_votes_id,proposal_votes_ranking,proposal_votes_createdAt,proposal_votes_publishedAt,proposal_votes_published,proposal_votes_anonymous,proposal_votes_author_id,proposal_votes_author_username,proposal_votes_author_isEmailConfirmed,proposal_votes_author_userType_id,proposal_votes_author_userType_name,proposal_comments_id,proposal_comments_body,proposal_comments_createdAt,proposal_comments_publishedAt,proposal_comments_updatedAt,proposal_comments_author_id,proposal_comments_author_username,proposal_comments_author_isEmailConfirmed,proposal_comments_author_userType_id,proposal_comments_author_userType_name,proposal_comments_author_email,proposal_comments_pinned,proposal_comments_publicationStatus,proposal_comments_vote_id,proposal_comments_vote_createdAt,proposal_comments_vote_publishedAt,proposal_comments_vote_author_id,proposal_comments_vote_author_username,proposal_comments_vote_author_isEmailConfirmed,proposal_comments_vote_author_userType_id,proposal_comments_vote_author_userType_name,proposal_news_id,proposal_news_title,proposal_news_themes,proposal_news_linkedProjects,proposal_news_linkedProposal,proposal_news_createdAt,proposal_news_updatedAt,proposal_news_publishedAt,proposal_news_publicationStatus,proposal_news_commentable,proposal_news_displayedOnBlog,proposal_news_authors_id,proposal_news_authors_username,proposal_news_authors_isEmailConfirmed,proposal_news_authors_userType_id,proposal_news_authors_userType_name,proposal_news_comments_id,proposal_news_comments_body,proposal_news_comments_parent,proposal_news_comments_createdAt,proposal_news_comments_publishedAt,proposal_news_comments_updatedAt,proposal_news_comments_author_id,proposal_news_comments_author_username,proposal_news_comments_author_isEmailConfirmed,proposal_news_comments_author_userType_id,proposal_news_comments_author_userType_name,proposal_news_comments_author_email,proposal_news_comments_pinned,proposal_news_comments_publicationStatus,proposal_news_comments_vote_id,proposal_news_comments_vote_createdAt,proposal_news_comments_vote_publishedAt,proposal_news_comments_vote_author_id,proposal_news_comments_vote_author_username,proposal_news_comments_vote_author_isEmailConfirmed,proposal_news_comments_vote_author_userType_id,proposal_news_comments_vote_author_userType_name,proposal_news_comments_reportings_id,proposal_news_comments_reportings_createdAt,proposal_news_comments_reportings_author_id,proposal_news_comments_reportings_author_username,proposal_news_comments_reportings_author_isEmailConfirmed,proposal_news_comments_reportings_author_userType_id,proposal_news_comments_reportings_author_userType_name,proposal_reportings_id,proposal_reportings_body,proposal_reportings_createdAt,proposal_reportings_author_id,proposal_reportings_author_username,proposal_reportings_author_isEmailConfirmed,proposal_reportings_author_userType_id,proposal_reportings_author_userType_name
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQ5,"""1-66749""","Trashed proposal visible 49",0,"2017-03-22 00:23:00","2017-03-22 00:23:00","2017-03-22 00:23:00",TRASHED,"2017-03-22 00:23:00","SPAM 49",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-49,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTUw,"""1-66750""","Trashed proposal visible 50",0,"2017-03-23 00:23:00","2017-03-23 00:23:00","2017-03-23 00:23:00",TRASHED,"2017-03-23 00:23:00","SPAM 50",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-50,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWwxMDQ=,"""1-1104""","Test de publication avec accusé de réception",0,"2018-04-02 00:00:00","2018-04-11 00:00:00","2018-04-10 00:00:00",PUBLISHED,,,https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/test-de-publication-avec-accuse-de-reception,VXNlcjp1c2VyQWRtaW4=,admin,Yes,admin@test.com,1,Citoyen,,,,,,,,,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In in elit eget dui bibendum luctus euismod sit amet odio. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam erat volutpat. Nulla mollis aliquam faucibus. Nullam pharetra mattis lacus. In vitae ex nisl. Integer faucibus, purus vitae egestas gravida, ante nisi semper magna, nec interdum est orci at purus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMQ==,"""1-6661""","Trashed proposal invisible 1",0,"2019-03-02 00:23:00","2019-03-02 00:23:00","2019-03-02 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-02 00:23:00","Bad words 1",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-1,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMg==,"""1-6662""","Trashed proposal invisible 2",0,"2019-03-03 00:23:00","2019-03-03 00:23:00","2019-03-03 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-03 00:23:00","Bad words 2",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-2,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMw==,"""1-6663""","Trashed proposal invisible 3",0,"2019-03-04 00:23:00","2019-03-04 00:23:00","2019-03-04 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-04 00:23:00","Bad words 3",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-3,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlNA==,"""1-6664""","Trashed proposal invisible 4",0,"2019-03-05 00:23:00","2019-03-05 00:23:00","2019-03-05 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-05 00:23:00","Bad words 4",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-4,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlNQ==,"""1-6665""","Trashed proposal invisible 5",0,"2019-03-06 00:23:00","2019-03-06 00:23:00","2019-03-06 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-06 00:23:00","Bad words 5",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-5,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlNg==,"""1-6666""","Trashed proposal invisible 6",0,"2019-03-07 00:23:00","2019-03-07 00:23:00","2019-03-07 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-07 00:23:00","Bad words 6",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-6,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlNw==,"""1-6667""","Trashed proposal invisible 7",0,"2019-03-08 00:23:00","2019-03-08 00:23:00","2019-03-08 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-08 00:23:00","Bad words 7",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-7,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlOA==,"""1-6668""","Trashed proposal invisible 8",0,"2019-03-09 00:23:00","2019-03-09 00:23:00","2019-03-09 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-09 00:23:00","Bad words 8",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-8,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlOQ==,"""1-6669""","Trashed proposal invisible 9",0,"2019-03-10 00:23:00","2019-03-10 00:23:00","2019-03-10 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-10 00:23:00","Bad words 9",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-9,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTA=,"""1-66610""","Trashed proposal invisible 10",0,"2019-03-11 00:23:00","2019-03-11 00:23:00","2019-03-11 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-11 00:23:00","Bad words 10",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-10,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTE=,"""1-66611""","Trashed proposal invisible 11",0,"2019-03-12 00:23:00","2019-03-12 00:23:00","2019-03-12 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-12 00:23:00","Bad words 11",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-11,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTI=,"""1-66612""","Trashed proposal invisible 12",0,"2019-03-13 00:23:00","2019-03-13 00:23:00","2019-03-13 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-13 00:23:00","Bad words 12",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-12,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTM=,"""1-66613""","Trashed proposal invisible 13",0,"2019-03-14 00:23:00","2019-03-14 00:23:00","2019-03-14 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-14 00:23:00","Bad words 13",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-13,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTQ=,"""1-66614""","Trashed proposal invisible 14",0,"2019-03-15 00:23:00","2019-03-15 00:23:00","2019-03-15 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-15 00:23:00","Bad words 14",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-14,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTU=,"""1-66615""","Trashed proposal invisible 15",0,"2019-03-16 00:23:00","2019-03-16 00:23:00","2019-03-16 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-16 00:23:00","Bad words 15",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-15,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTY=,"""1-66616""","Trashed proposal invisible 16",0,"2019-03-17 00:23:00","2019-03-17 00:23:00","2019-03-17 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-17 00:23:00","Bad words 16",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-16,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTc=,"""1-66617""","Trashed proposal invisible 17",0,"2019-03-18 00:23:00","2019-03-18 00:23:00","2019-03-18 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-18 00:23:00","Bad words 17",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-17,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTg=,"""1-66618""","Trashed proposal invisible 18",0,"2019-03-19 00:23:00","2019-03-19 00:23:00","2019-03-19 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-19 00:23:00","Bad words 18",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-18,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMTk=,"""1-66619""","Trashed proposal invisible 19",0,"2019-03-20 00:23:00","2019-03-20 00:23:00","2019-03-20 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-20 00:23:00","Bad words 19",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-19,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjA=,"""1-66620""","Trashed proposal invisible 20",0,"2019-03-21 00:23:00","2019-03-21 00:23:00","2019-03-21 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-21 00:23:00","Bad words 20",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-20,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjE=,"""1-66621""","Trashed proposal invisible 21",0,"2019-03-22 00:23:00","2019-03-22 00:23:00","2019-03-22 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-22 00:23:00","Bad words 21",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-21,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjI=,"""1-66622""","Trashed proposal invisible 22",0,"2019-03-23 00:23:00","2019-03-23 00:23:00","2019-03-23 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-23 00:23:00","Bad words 22",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-22,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjM=,"""1-66623""","Trashed proposal invisible 23",0,"2019-03-24 00:23:00","2019-03-24 00:23:00","2019-03-24 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-24 00:23:00","Bad words 23",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-23,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjQ=,"""1-66624""","Trashed proposal invisible 24",0,"2019-03-25 00:23:00","2019-03-25 00:23:00","2019-03-25 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-25 00:23:00","Bad words 24",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-24,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjU=,"""1-66625""","Trashed proposal invisible 25",0,"2019-03-26 00:23:00","2019-03-26 00:23:00","2019-03-26 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-26 00:23:00","Bad words 25",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-25,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjY=,"""1-66626""","Trashed proposal invisible 26",0,"2019-03-27 00:23:00","2019-03-27 00:23:00","2019-03-27 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-27 00:23:00","Bad words 26",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-26,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjc=,"""1-66627""","Trashed proposal invisible 27",0,"2019-03-28 00:23:00","2019-03-28 00:23:00","2019-03-28 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-28 00:23:00","Bad words 27",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-27,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjg=,"""1-66628""","Trashed proposal invisible 28",0,"2019-03-29 00:23:00","2019-03-29 00:23:00","2019-03-29 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-29 00:23:00","Bad words 28",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-28,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMjk=,"""1-66629""","Trashed proposal invisible 29",0,"2019-03-30 00:23:00","2019-03-30 00:23:00","2019-03-30 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-30 00:23:00","Bad words 29",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-29,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkSW52aXNpYmxlMzA=,"""1-66630""","Trashed proposal invisible 30",0,"2019-03-31 00:23:00","2019-03-31 00:23:00","2019-03-31 00:23:00",TRASHED_NOT_VISIBLE,"2019-03-31 00:23:00","Bad words 30",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-invisible-30,VXNlcjp1c2VyMg==,sfavot,Yes,sfavot@jolicode.com,1,Citoyen,,,,,,,,,"I am not visible because I contains some bad words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
