export_contribution_type,export_proposal_id,export_proposal_published_at,export_proposal_reference,export_proposal_title,export_proposal_summary,export_proposal_description,export_proposal_author_id,export_proposal_votes_total_count,export_proposal_votes_digital_count,export_proposal_votes_paper_count,export_proposal_votes_total_points_count,export_proposal_votes_digital_points_count,export_proposal_votes_paper_points_count,export_proposal_category_name,export_proposal_theme_title,export_proposal_formatted_address,export_proposal_address_lat,export_proposal_address_lng,export_proposal_district_name,"No Mes Démarches","No IRIS","Raison sociale",export_proposal_estimation,export_proposal_illustration,export_proposal_link,export_proposal_status_name,export_proposal_created_at,export_proposal_updated_at,export_proposal_publication_status,export_proposal_undraft_at,export_proposal_trashed_at,export_proposal_trashed_reason,export_proposal_author_username,export_proposal_author_is_email_confirmed,export_proposal_author_email,export_proposal_author_user_type_id,export_proposal_author_user_type_name,export_proposal_official_response,export_proposal_votes_id,export_proposal_votes_ranking,export_proposal_votes_created_at,export_proposal_votes_published_at,export_proposal_votes_published,export_proposal_votes_accounted,export_proposal_votes_anonymous,export_proposal_votes_author_id,export_proposal_votes_author_username,export_proposal_votes_author_is_email_confirmed,export_proposal_votes_author_is_phone_confirmed,export_proposal_votes_author_user_type_id,export_proposal_votes_author_user_type_name,export_proposal_comments_id,export_proposal_comments_body,export_proposal_comments_created_at,export_proposal_comments_published_at,export_proposal_comments_updated_at,export_proposal_comments_author_id,export_proposal_comments_author_username,export_proposal_comments_author_is_email_confirmed,export_proposal_comments_author_user_type_id,export_proposal_comments_author_user_type_name,export_proposal_comments_author_email,export_proposal_comments_pinned,export_proposal_comments_publication_status,export_proposal_comments_vote_id,export_proposal_comments_vote_created_at,export_proposal_comments_vote_published_at,export_proposal_comments_vote_author_id,export_proposal_comments_vote_author_username,export_proposal_comments_vote_author_is_email_confirmed,export_proposal_comments_vote_author_user_type_id,export_proposal_comments_vote_author_user_type_name,export_proposal_news_id,export_proposal_news_title,export_proposal_news_themes,export_proposal_news_linked_projects,export_proposal_news_linked_proposal,export_proposal_news_created_at,export_proposal_news_updated_at,export_proposal_news_published_at,export_proposal_news_publication_status,export_proposal_news_commentable,export_proposal_news_displayed_on_blog,export_proposal_news_authors_id,export_proposal_news_authors_username,export_proposal_news_authors_is_email_confirmed,export_proposal_news_authors_user_type_id,export_proposal_news_authors_user_type_name,export_proposal_news_comments_id,export_proposal_news_comments_body,export_proposal_news_comments_parent,export_proposal_news_comments_created_at,export_proposal_news_comments_published_at,export_proposal_news_comments_updated_at,export_proposal_news_comments_author_id,export_proposal_news_comments_author_username,export_proposal_news_comments_author_is_email_confirmed,export_proposal_news_comments_author_user_type_id,export_proposal_news_comments_author_user_type_name,export_proposal_news_comments_author_email,export_proposal_news_comments_pinned,export_proposal_news_comments_publication_status,export_proposal_news_comments_vote_id,export_proposal_news_comments_vote_created_at,export_proposal_news_comments_vote_published_at,export_proposal_news_comments_vote_author_id,export_proposal_news_comments_vote_author_username,export_proposal_news_comments_vote_author_is_email_confirmed,export_proposal_news_comments_vote_author_user_type_id,export_proposal_news_comments_vote_author_user_type_name,export_proposal_news_comments_reportings_id,export_proposal_news_comments_reportings_created_at,export_proposal_news_comments_reportings_author_id,export_proposal_news_comments_reportings_author_username,export_proposal_news_comments_reportings_author_is_email_confirmed,export_proposal_news_comments_reportings_author_user_type_id,export_proposal_news_comments_reportings_author_user_type_name,export_proposal_reportings_id,export_proposal_reportings_body,export_proposal_reportings_created_at,export_proposal_reportings_author_id,export_proposal_reportings_author_username,export_proposal_reportings_author_is_email_confirmed,export_proposal_reportings_author_user_type_id,export_proposal_reportings_author_user_type_name
export_contribution_type_proposal,proposalLocation164,"2022-07-24 23:48:47","""22-175267""","At eveniet harum aperiam fugiat asperiores.",,"Enim odit culpa dicta veniam. Ex non qui veritatis et. Placeat consequatur in modi doloribus. Et labore libero et atque rerum pariatur dolore in. Cum quia perspiciatis rem.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",49.03856,3.06769,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/at-eveniet-harum-aperiam-fugiat-asperiores?_locale=fr-FR,,"2022-07-24 23:48:47","2022-07-24 23:48:47",export_proposal_publication_status_published,"2022-07-24 23:48:47",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation165,"2023-01-09 21:05:27","""22-389561""","Libero nesciunt aliquam facilis sunt perferendis assumenda.",,"Et recusandae voluptas repellat adipisci in. Eius temporibus at officia voluptatem temporibus dolores. Magni harum eos et laudantium et. Aliquid assumenda nesciunt est aut quo vel. Dolor aut et omnis magnam eligendi ea eos.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.12155,3.15439,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/libero-nesciunt-aliquam-facilis-sunt-perferendis-assumenda?_locale=fr-FR,,"2023-01-09 21:05:27","2023-01-09 21:05:27",export_proposal_publication_status_published,"2023-01-09 21:05:27",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation166,"2023-03-04 13:58:28","""22-863630""","Qui ut qui doloremque voluptatem.",,"Odio accusamus qui expedita iusto quo consequatur odio odio. Sed sapiente non earum est. Ut voluptas sed eius quasi.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",49.11234,1.85691,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/qui-ut-qui-doloremque-voluptatem?_locale=fr-FR,,"2023-03-04 13:58:28","2023-03-04 13:58:28",export_proposal_publication_status_published,"2023-03-04 13:58:28",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation167,"2022-08-02 07:31:39","""22-929038""","Tenetur deleniti quibusdam autem mollitia non occaecati explicabo.",,"Magni fugit perspiciatis cupiditate modi. Sit quis quo voluptate voluptas recusandae. Ex qui dicta molestias. Non dolorem quas commodi dicta illum fugiat corrupti. Porro voluptas quisquam cum doloremque quo.",user5,0,0,0,0,0,0,"Santé environnementale",Justice,"Fake address, 75006 Paris, France",48.15846,3.45129,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/tenetur-deleniti-quibusdam-autem-mollitia-non-occaecati-explicabo?_locale=fr-FR,,"2022-08-02 07:31:39","2022-08-02 07:31:39",export_proposal_publication_status_published,"2022-08-02 07:31:39",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation168,"2023-01-27 05:41:29","""22-657743""","Sapiente dolores similique id ipsum animi sed incidunt.",,"Incidunt nemo autem exercitationem accusantium sed. Voluptate quae autem tempore placeat voluptatem eos est velit. Velit hic magni quisquam consequuntur. Ut omnis eligendi ut voluptas doloremque sed distinctio.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.12285,1.85718,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sapiente-dolores-similique-id-ipsum-animi-sed-incidunt?_locale=fr-FR,,"2023-01-27 05:41:29","2023-01-27 05:41:29",export_proposal_publication_status_published,"2023-01-27 05:41:29",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation169,"2022-04-16 02:50:23","""22-844795""","Incidunt ipsam ullam eius.",,"Beatae non laudantium animi ut est quia. Odio ut in recusandae id excepturi. Sed ipsa quo velit. Dolorum illo voluptatibus enim non adipisci quam. Expedita provident reiciendis iure ex est.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.11524,1.44616,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/incidunt-ipsam-ullam-eius?_locale=fr-FR,,"2022-04-16 02:50:23","2022-04-16 02:50:23",export_proposal_publication_status_published,"2022-04-16 02:50:23",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation17,"2022-05-13 15:51:48","""22-824460""","Enim adipisci sint velit rerum.",,"Modi ducimus odio fuga vitae. Vitae vero animi fugiat corporis dolores et. Et necessitatibus quasi qui sit rem consequatur. Incidunt et sunt tempora sunt aliquam mollitia id repudiandae. Doloremque placeat ut esse.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.6391,2.13631,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/enim-adipisci-sint-velit-rerum?_locale=fr-FR,,"2022-05-13 15:51:48","2022-05-13 15:51:48",export_proposal_publication_status_published,"2022-05-13 15:51:48",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation170,"2023-03-10 07:39:37","""22-606410""","Dolor totam maxime veritatis ad quasi quam assumenda.",,"Atque expedita architecto itaque modi ullam adipisci. Maxime non et minus dignissimos. Sed natus culpa quasi fugiat. Hic esse at occaecati sint qui quibusdam.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.61262,1.77948,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolor-totam-maxime-veritatis-ad-quasi-quam-assumenda?_locale=fr-FR,,"2023-03-10 07:39:37","2023-03-10 07:39:37",export_proposal_publication_status_published,"2023-03-10 07:39:37",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation171,"2022-11-02 15:54:46","""22-918437""","Optio impedit qui nihil eveniet autem quod.",,"Harum velit sint a et autem recusandae. Occaecati molestiae quia ipsum dolor consequatur. Et voluptates corporis et quidem et ut. Veniam tempore laudantium laboriosam eligendi. Est dolores corporis dolores.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",49.08801,2.20177,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/optio-impedit-qui-nihil-eveniet-autem-quod?_locale=fr-FR,,"2022-11-02 15:54:46","2022-11-02 15:54:46",export_proposal_publication_status_published,"2022-11-02 15:54:46",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation172,"2022-04-29 05:41:22","""22-175695""","Porro consequuntur accusamus pariatur aut explicabo quos.",,"Aspernatur ipsa nostrum eos aut amet adipisci repudiandae consequatur. Optio perspiciatis reiciendis a maxime. Soluta fugit aliquid sit id suscipit cum. Accusantium aut commodi ut sunt porro repellendus. Quisquam corrupti molestiae explicabo fuga nam inventore molestiae. Sed enim necessitatibus veniam assumenda explicabo magni.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.89525,3.20603,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/porro-consequuntur-accusamus-pariatur-aut-explicabo-quos?_locale=fr-FR,,"2022-04-29 05:41:22","2022-04-29 05:41:22",export_proposal_publication_status_published,"2022-04-29 05:41:22",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation173,"2023-02-21 21:40:53","""22-956059""","Iure eaque pariatur voluptatem ut ut id voluptates.",,"Deleniti adipisci assumenda architecto eveniet ut. Est sunt quia sunt similique sunt. Sint quaerat repellendus dicta temporibus pariatur molestias expedita sapiente. Nam laboriosam eaque occaecati facere.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",48.64117,2.568,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/iure-eaque-pariatur-voluptatem-ut-ut-id-voluptates?_locale=fr-FR,,"2023-02-21 21:40:53","2023-02-21 21:40:53",export_proposal_publication_status_published,"2023-02-21 21:40:53",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation174,"2022-11-09 00:13:40","""22-592530""","Explicabo veritatis ut aut deleniti laboriosam et totam inventore.",,"Ipsam aspernatur autem est dolore earum. Atque ducimus quisquam consequatur ducimus vel. Qui in quidem dolorum molestias aut quae. Nobis incidunt doloremque cumque.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.2892,3.24537,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/explicabo-veritatis-ut-aut-deleniti-laboriosam-et-totam-inventore?_locale=fr-FR,,"2022-11-09 00:13:40","2022-11-09 00:13:40",export_proposal_publication_status_published,"2022-11-09 00:13:40",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation175,"2022-06-17 08:34:14","""22-826608""","Est magni consequatur culpa ipsum.",,"Numquam dolorem asperiores quis repellat. Sequi maxime nihil aut. Nemo qui est et nemo.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.85,3.30873,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/est-magni-consequatur-culpa-ipsum?_locale=fr-FR,,"2022-06-17 08:34:14","2022-06-17 08:34:14",export_proposal_publication_status_published,"2022-06-17 08:34:14",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation176,"2022-09-05 16:45:07","""22-704144""","Dolore eligendi soluta cumque rem harum rem sapiente.",,"Modi nesciunt quos exercitationem necessitatibus fugit. Ut repellendus qui voluptatem delectus et quia. Consequatur magni nam labore quis est ab. Consequatur maxime suscipit et rerum dolores aut nemo. Et nulla vero ipsam aut molestiae.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.81387,2.96284,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolore-eligendi-soluta-cumque-rem-harum-rem-sapiente?_locale=fr-FR,,"2022-09-05 16:45:07","2022-09-05 16:45:07",export_proposal_publication_status_published,"2022-09-05 16:45:07",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation177,"2022-09-21 16:38:05","""22-534238""","Consectetur suscipit veniam in ratione sed.",,"Pariatur ea inventore eligendi asperiores nihil. Optio maxime et qui illo facilis. Expedita tempora totam hic explicabo illo dolorem. Mollitia temporibus animi adipisci officiis.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.88769,2.06202,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/consectetur-suscipit-veniam-in-ratione-sed?_locale=fr-FR,,"2022-09-21 16:38:05","2022-09-21 16:38:05",export_proposal_publication_status_published,"2022-09-21 16:38:05",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation178,"2022-12-04 12:57:51","""22-714503""","Ea occaecati quasi veniam exercitationem quaerat voluptatem.",,"Possimus illo deleniti sequi adipisci libero. Architecto modi excepturi corporis dolor omnis quo consequatur in. Reiciendis et est ipsa odit. Sit aliquid reiciendis cumque voluptas qui in.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Justice,"Fake address, 75006 Paris, France",48.95308,2.12457,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ea-occaecati-quasi-veniam-exercitationem-quaerat-voluptatem?_locale=fr-FR,,"2022-12-04 12:57:51","2022-12-04 12:57:51",export_proposal_publication_status_published,"2022-12-04 12:57:51",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation179,"2023-01-02 11:52:10","""22-900940""","Sit autem in quibusdam laborum aliquid.",,"Ducimus velit repellat asperiores natus porro odit. Ea enim sit et laboriosam sapiente. Reprehenderit magnam fuga ut iste ad consequatur quae sequi. Vitae voluptates ducimus officiis.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",49.09351,2.25945,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sit-autem-in-quibusdam-laborum-aliquid?_locale=fr-FR,,"2023-01-02 11:52:10","2023-01-02 11:52:10",export_proposal_publication_status_published,"2023-01-02 11:52:10",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation18,"2022-06-17 12:37:08","""22-192830""","Animi maxime enim est quam.",,"Tenetur asperiores animi ipsa dolorum optio odio aspernatur. Dolor blanditiis suscipit ipsum veniam neque. Dolor qui molestiae quia voluptatem quisquam sed aut. Culpa vero tenetur vel quasi. Rerum quo ut accusantium omnis quibusdam.",user5,0,0,0,0,0,0,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.66305,2.83135,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/animi-maxime-enim-est-quam?_locale=fr-FR,,"2022-06-17 12:37:08","2022-06-17 12:37:08",export_proposal_publication_status_published,"2022-06-17 12:37:08",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation180,"2022-12-11 20:20:09","""22-462047""","Unde quibusdam in ipsa occaecati deserunt ut.",,"Eveniet ipsam ut odio dolorem. Dolores molestiae odit architecto illum qui. Praesentium voluptates numquam odio quis unde animi eaque iure. Suscipit fugit et nemo voluptate ut amet esse corporis.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",49.03574,1.70251,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/unde-quibusdam-in-ipsa-occaecati-deserunt-ut?_locale=fr-FR,,"2022-12-11 20:20:09","2022-12-11 20:20:09",export_proposal_publication_status_published,"2022-12-11 20:20:09",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation181,"2022-08-08 11:15:29","""22-543760""","Odio aut eum porro qui reprehenderit repellendus.",,"Omnis cumque vel vel incidunt ullam aut. Voluptates quibusdam quidem sequi amet vel quas officiis. Et eum a enim delectus distinctio occaecati. Praesentium eos voluptatem voluptas quaerat suscipit. Ratione neque consectetur debitis veritatis.",user5,0,0,0,0,0,0,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",48.95835,1.4855,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/odio-aut-eum-porro-qui-reprehenderit-repellendus?_locale=fr-FR,,"2022-08-08 11:15:29","2022-08-08 11:15:29",export_proposal_publication_status_published,"2022-08-08 11:15:29",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation182,"2022-11-22 15:45:09","""22-295122""","Occaecati non nisi dolorum perferendis eos possimus.",,"Eum provident voluptatum maiores ullam ut. Eos fugiat aliquam dolores sint dolorum. Expedita non recusandae harum autem qui magnam adipisci. Necessitatibus quam iure necessitatibus perferendis et accusamus delectus. Dolorem cum autem a minus. Totam adipisci suscipit consequatur nisi.",user5,0,0,0,0,0,0,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",49.23036,1.7214,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/occaecati-non-nisi-dolorum-perferendis-eos-possimus?_locale=fr-FR,,"2022-11-22 15:45:09","2022-11-22 15:45:09",export_proposal_publication_status_published,"2022-11-22 15:45:09",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation183,"2022-12-05 05:32:40","""22-990758""","Repudiandae qui quae quaerat deleniti.",,"Dolore iste hic sequi sed sunt. Omnis minima accusamus voluptatum voluptate explicabo consectetur minus. Suscipit nemo voluptatem soluta suscipit.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.98569,2.7588,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/repudiandae-qui-quae-quaerat-deleniti?_locale=fr-FR,,"2022-12-05 05:32:40","2022-12-05 05:32:40",export_proposal_publication_status_published,"2022-12-05 05:32:40",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation184,"2022-08-20 11:21:14","""22-507096""","Eaque aut cum reiciendis voluptatem.",,"Fugit totam inventore ea dolores sit tempora. Perferendis autem at dolor quis quia et. Corrupti id dolorem nihil excepturi magnam adipisci. Illum rerum amet velit rem voluptas assumenda.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.19641,3.45794,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/eaque-aut-cum-reiciendis-voluptatem?_locale=fr-FR,,"2022-08-20 11:21:14","2022-08-20 11:21:14",export_proposal_publication_status_published,"2022-08-20 11:21:14",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation185,"2022-05-08 07:56:07","""22-439916""","Omnis recusandae rerum ipsum animi ut earum alias.",,"Itaque ipsum accusantium aut. Voluptatem voluptatem et perferendis adipisci voluptatem sit recusandae. Magnam et error et ut omnis vitae repellat.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.94748,2.07563,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/omnis-recusandae-rerum-ipsum-animi-ut-earum-alias?_locale=fr-FR,,"2022-05-08 07:56:07","2022-05-08 07:56:07",export_proposal_publication_status_published,"2022-05-08 07:56:07",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation186,"2022-08-22 19:24:33","""22-838769""","Necessitatibus ad est cumque et vel aut.",,"Quae dolores consectetur asperiores eius voluptas porro. Iste voluptatem placeat ut ut voluptas. Natus cumque dolor placeat sequi necessitatibus voluptas aut.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.15063,3.42731,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/necessitatibus-ad-est-cumque-et-vel-aut?_locale=fr-FR,,"2022-08-22 19:24:33","2022-08-22 19:24:33",export_proposal_publication_status_published,"2022-08-22 19:24:33",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
